FC1,FC2
-0.2798,-5.7525
-0.1513,-6.261
1.1952,-5.6446
-0.0525,-5.2154
-1.5186,-5.0357
-3.1096,-5.6996
-4.4195,-7.2077
-5.6041,-8.6221
-7.3826,-10.0053
-6.161,-10.8574
-3.2202,-7.9596
1.0024,-4.124
3.881,-3.0703
2.6334,-3.9229
0.261,-4.338
-1.1744,-4.3467
-3.86,-7.1365
-6.1707,-9.7077
-5.7624,-8.7475
-2.6976,-6.1621
-0.8828,-5.3896
-2.0368,-8.8675
-3.0657,-10.6579
-2.5949,-8.5104
-3.4055,-7.5818
-4.7782,-8.122
-6.4314,-8.3496
-6.9282,-8.1395
-6.3316,-8.8668
-5.3291,-9.7505
-5.6714,-10.5713
-6.1694,-11.2046
-4.3856,-9.9005
-2.4766,-7.3153
-0.2236,-3.2307
-0.4707,-1.7397
0.2815,-2.03
0.721,-1.6634
-2.4333,-4.9215
-4.2756,-8.7427
-3.1488,-8.5336
-3.928,-7.8242
-4.2697,-6.6773
-3.9241,-6.5616
-5.9224,-7.383
-4.4208,-5.642
-2.4813,-3.9323
-2.1354,-4.723
-0.3203,-5.67
2.5563,-4.3978
2.5261,-6.5632
3.7467,-7.7284
4.5921,-6.0186
5.5311,-4.9338
3.2825,-6.9742
-0.7473,-9.827
-3.3708,-11.8047
-4.9315,-12.3762
-4.9608,-10.823
-3.647,-8.676
-0.8653,-6.4039
2.1987,-3.1004
3.9196,-1.6097
3.5457,-0.807
-0.1101,-2.1918
-1.1715,-2.2948
-4.4203,-5.0224
-6.388,-6.3439
-4.1059,-5.1656
-3.4177,-4.3624
-3.1671,-4.9036
-2.7916,-4.4758
-2.0407,-3.0477
-2.9148,-4.0887
-4.0391,-4.4109
-5.8823,-4.983
-6.4444,-4.086
-6.4441,-4.1893
-8.475,-5.5425
-10.5363,-6.1144
-11.0351,-6.4053
-8.7854,-5.259
-9.3485,-4.7067
-7.3172,-2.7167
-5.1606,-2.0075
-5.2849,-2.1109
-7.0339,-1.9645
-7.9393,-1.3494
-7.7509,-2.7347
-7.1885,-2.8696
-5.8452,-1.1603
-4.4081,-0.0135
-1.5647,3.1016
-0.1579,4.8723
-0.0632,5.3927
-1.1881,4.6012
-4.9384,0.9664
-7.0329,0.0507
-6.4395,1.3852
-5.9082,2.0002
-5.596,0.1461
-5.0655,-0.5512
-8.0046,-11.6538
-12.1717,-14.1765
-13.6201,-12.6993
-13.1312,-10.4411
-11.5174,-10.9955
-12.341,-14.1123
-12.0083,-14.4166
-10.9882,-14.0647
-10.0931,-13.6192
-11.0731,-14.0174
-10.897,-13.7282
-12.1271,-14.3454
-15.0135,-14.0252
-15.0561,-11.83
-12.4738,-9.2911
-10.5478,-9.4396
-4.9967,-8.8069
-0.0707,-6.0181
0.2616,-4.1041
-0.5625,-3.4714
-1.6679,-5.4639
-4.9608,-7.5189
-5.7224,-6.6991
-5.6092,-5.2232
-4.2149,-6.81
-1.5706,-7.8968
-1.8325,-7.9835
-0.1881,-7.4765
2.6438,-6.4696
2.5381,-5.8378
3.4011,-5.1748
4.7329,-3.6993
4.2209,-0.7863
1.9902,-1.9359
2.1657,-2.6168
2.2473,-1.9851
5.3915,-2.1036
6.6606,-1.9722
4.2422,-1.2471
3.5738,0.4779
3.2177,-0.0159
3.6741,0.7402
1.8804,0.8711
-2.7258,-0.8732
-5.4261,-2.9613
-9.5326,-5.7058
-8.9204,-5.5441
-6.9644,-5.9136
-7.071,-5.7519
-8.6463,-6.5279
-9.5341,-8.0539
-7.7344,-8.3926
-8.8724,-11.0126
-10.9791,-13.5701
-11.4297,-14.2215
-11.3804,-15.7793
-10.8625,-15.1495
-8.9071,-13.3636
-7.0455,-12.234
-8.684,-10.9793
-9.541,-10.0372
-7.148,-7.3452
-4.38,-4.8407
-4.4869,-3.8986
-5.0626,-2.3315
-3.8885,-2.0147
-0.8082,-0.4793
-0.0717,0.5873
0.7896,1.1226
0.2758,0.2202
-0.8943,-0.0886
0.9668,2.1024
1.5466,2.6996
0.3139,1.6404
-1.7626,1.2062
-2.7454,1.5844
-3.947,-1.0999
-4.3048,-4.5967
-2.2566,-4.2187
-1.6771,-5.4658
-1.5976,-4.9629
-1.5182,-4.8038
-2.0326,-5.2074
-5.4846,-6.0799
-6.5304,-5.9837
-5.42,-5.45
-4.3722,-6.5415
-4.5744,-7.0394
-4.8392,-7.8498
-6.0416,-10.254
-6.8065,-8.8459
-6.3214,-6.7815
-6.5549,-6.7485
-9.4134,-8.2469
-9.7407,-7.3078
-7.3806,-5.0562
-7.3954,-4.9922
-8.0666,-7.7719
-8.1129,-10.2393
-7.7531,-10.3318
-6.2058,-9.2369
-5.8773,-9.361
-4.1114,-7.5477
-2.6581,-6.5159
-3.7986,-7.1092
-5.7829,-8.3276
-6.0172,-10.5461
-4.5954,-10.2646
-6.0486,-10.5144
-6.0958,-10.7956
-5.9555,-10.8895
-7.7215,-11.8896
-7.019,-10.015
-5.0978,-6.7029
-4.5203,-6.2973
-4.8179,-4.7981
-3.3031,-1.8615
-1.5698,-0.1126
0.2261,-0.4262
1.5533,-1.5836
1.7553,-2.6786
0.5822,-5.6799
-0.0284,-6.8064
0.3609,-6.4954
-1.1248,-6.372
-3.9542,-7.8423
-2.0962,-7.7189
-1.3006,-7.408
-0.6613,-5.3785
3.7592,-2.7552
5.8046,-1.5383
4.5374,-1.1966
2.0203,-1.9176
-2.0907,-4.295
-6.1704,-7.4224
-9.7814,-10.1749
-12.2361,-12.6775
-13.1597,-13.2739
-13.9896,-15.0578
-13.1633,-16.3106
-12.0872,-15.8759
-11.7611,-15.2226
-11.4974,-14.2881
-12.8901,-15.0725
-15.5956,-17.6071
-15.551,-17.7357
-14.3191,-17.1144
-10.9934,-15.0867
-9.3552,-14.3092
-9.4671,-14.0631
-8.7666,-13.8797
-7.5349,-12.4152
-5.1782,-11.6382
-4.6029,-9.2364
-5.6838,-7.4597
-4.7024,-6.402
-3.7834,-5.1568
-3.8645,-4.4117
-4.4456,-5.2604
-4.1206,-6.2654
-2.9833,-5.4892
-2.4085,-5.432
-2.5526,-4.7185
0.9908,-3.1302
3.0341,-3.3233
0.0774,-3.1415
-0.067,-2.1161
2.6635,-0.4346
3.8627,0.7156
0.9056,-1.2282
1.386,-2.3594
2.2101,0.1343
0.5029,0.5341
-0.8293,-1.91
-0.6616,-3.8854
-2.0252,-4.4547
-5.3889,-5.5866
-6.8154,-8.0
-8.4919,-10.5384
-7.8246,-10.9831
-3.1887,-8.459
-1.7715,-8.5287
-4.1669,-8.0673
-4.1561,-6.2935
-4.0202,-7.1134
-4.3843,-6.6208
-4.8734,-5.8158
-7.0503,-6.8859
-8.2897,-7.8312
-7.748,-9.4642
-6.8002,-10.3786
-4.4773,-10.7617
-5.8105,-11.3635
-7.3,-10.8403
-6.5395,-11.0047
-6.4665,-10.763
-8.1121,-10.0213
-9.789,-9.5922
-8.6536,-8.9758
-6.487,-6.5159
-3.8205,-2.9622
-2.6539,-3.0961
-2.6438,-3.3551
-4.5086,-3.8642
-5.7173,-3.9984
-5.6761,-3.3204
-7.6663,-4.6113
-8.4689,-5.996
-5.5842,-5.0059
-4.1371,-5.5471
-4.3776,-7.901
-7.2432,-12.2862
-6.8276,-14.2029
-5.4121,-13.9321
-4.9342,-13.6303
-6.0188,-13.6097
-9.8222,-16.4641
-10.5005,-16.8187
-8.6789,-14.1731
-6.7947,-12.4026
-4.7855,-11.257
-3.2139,-8.049
-0.486,-6.1223
1.1793,-5.1333
-0.1555,-5.4256
-1.9277,-4.4679
-3.1686,-3.6978
-7.347,-5.9277
-11.0566,-7.0326
-11.36,-7.3875
-10.0698,-7.9925
-9.4984,-8.4413
-8.2396,-8.3903
-8.1372,-8.9331
-8.8473,-9.476
-8.9636,-9.6751
-10.2674,-10.9681
-11.9461,-12.9798
-9.7497,-10.929
-5.9284,-8.4408
-4.951,-9.1402
-6.3798,-12.9021
-7.9335,-15.3203
-8.206,-15.7386
-8.5411,-14.6257
-9.22,-14.0442
-9.2738,-12.3064
-10.4838,-12.3811
-13.5063,-12.1434
-12.5913,-10.5619
-9.77,-8.8555
-8.2925,-6.0241
-4.8775,-2.1616
-2.7438,0.1384
-2.86,0.6884
-1.1326,0.9258
1.376,3.1944
0.7909,4.8379
-0.9504,5.1064
-1.5354,4.25
-0.7456,3.5809
-0.4558,2.1617
-0.7911,1.6176
-2.5014,-0.8329
-4.2742,-3.4083
-4.2969,-2.4525
-3.6947,-1.5593
-2.2175,-0.9162
-3.5841,-1.8046
-4.0758,-2.0993
-3.6612,-0.9564
-5.3403,0.0302
-5.5507,0.2043
-4.1672,0.5035
-4.5024,0.084
-5.0874,-1.0542
-5.9225,-2.8799
-8.2888,-4.8618
-12.0612,-4.9375
-12.0524,-4.5445
-12.8561,-7.0265
-14.3161,-9.321
-13.7448,-10.0218
-12.3923,-9.6602
-10.1024,-7.4236
-10.7187,-6.1871
-13.9288,-8.8257
-14.9201,-11.4331
-17.0675,-14.1654
-17.4335,-13.4915
-14.1744,-11.0362
-13.8529,-11.581
-11.4064,-10.6572
-11.0225,-10.6397
-11.4823,-10.8723
-11.1297,-10.0112
-10.0895,-8.5564
-6.7369,-4.7579
-4.3218,-0.8657
-5.3131,0.12
-4.2107,0.762
-3.3893,0.6854
-3.2555,0.3589
-2.2153,0.5637
0.5124,2.9871
1.4901,3.0669
-0.4696,1.3028
-0.4605,2.9138
-0.0762,3.1811
0.7455,5.3234
4.3797,8.7156
5.4826,10.4203
5.4296,10.5003
5.1893,8.6429
5.5428,6.5357
6.2714,7.1472
6.2188,7.4775
8.3851,9.2455
8.0203,9.2947
5.9369,7.9689
5.4785,7.6432
5.8013,7.4425
6.8742,8.2731
6.8534,7.5099
8.3325,8.2155
9.3742,7.89
9.4473,6.5019
7.8642,5.3014
6.125,5.476
3.6983,4.4631
1.5529,3.6065
0.2826,3.9373
-0.8002,2.862
-1.2266,2.6616
-0.2468,3.3363
0.8268,2.7611
0.6504,3.4983
1.224,6.1104
2.3604,9.0353
2.7156,9.2101
1.2897,6.51
1.1762,5.0911
2.6565,4.4222
4.1993,5.6596
5.5234,6.3033
9.004,6.0096
10.6097,6.9348
11.4654,7.7037
9.0399,6.2226
8.9269,6.7415
7.9703,7.1667
7.795,8.4669
8.3385,8.4548
8.257,7.2863
8.1755,7.9303
7.1564,8.1681
8.4814,9.9373
10.9314,11.3003
10.6941,10.6009
10.1133,12.9954
9.6263,14.2338
10.8269,14.8471
13.4339,17.398
13.4159,17.6365
11.9918,16.125
14.1615,16.7074
14.3,16.8211
14.6262,17.6848
17.3901,19.8299
16.6539,18.9437
14.1679,17.4638
14.9007,18.7028
19.8836,21.2545
21.8978,20.9937
20.1309,19.7018
16.8327,17.6286
14.4409,13.5243
12.7678,10.6387
12.0324,10.9094
9.672,9.274
5.2493,4.7947
2.1079,2.2218
1.5603,1.4926
2.169,0.9824
1.7778,1.0972
2.4492,0.9308
3.9332,2.3269
4.5424,5.0045
5.2767,4.8383
5.3549,3.1722
4.9019,2.6936
4.0115,2.4964
4.8086,2.9555
5.387,2.8834
3.5905,1.874
7.0753,3.771
9.3728,5.8242
10.1391,7.096
10.5617,7.3367
11.7033,8.1087
13.1575,9.6307
12.7681,11.4342
10.9727,11.0504
12.3337,11.9792
14.9448,13.3143
17.0872,14.6808
17.0111,15.36
15.1539,14.1017
14.328,13.0934
15.6271,13.4601
14.9265,14.1707
12.4135,12.5378
12.463,12.78
10.9814,11.8349
11.1562,12.5774
13.7062,14.9449
14.7875,15.9062
16.7438,17.3363
16.6379,16.7353
15.4697,14.2907
12.8016,12.2525
10.2274,11.8081
9.4658,12.3638
9.1106,11.5446
8.6616,11.2878
10.8065,12.2187
12.0766,11.806
10.0343,10.3311
9.5548,10.7625
9.8878,11.8191
9.6586,11.6883
5.7421,9.4638
3.107,7.6769
2.1906,6.2026
1.9306,5.5721
2.9207,7.3791
4.4732,8.8424
4.1509,7.8683
1.6098,6.2067
-1.2438,3.295
-2.4098,1.7896
-3.8255,-0.8406
-4.6159,-3.1581
-2.7812,-1.8504
-3.4151,-3.105
-4.6737,-3.3281
-5.2448,-2.7699
-2.6596,-1.1491
1.0196,0.6904
3.0113,2.9363
4.7532,3.3385
5.339,5.1158
5.3623,7.8619
4.0732,7.0768
2.4716,3.8231
3.6514,2.9131
4.6752,3.5033
5.6679,4.0312
5.8482,3.7466
5.8099,4.3685
4.7717,5.3341
3.8586,4.5811
3.3832,5.0469
2.9702,5.9189
6.5574,8.3536
10.2384,11.4446
10.7946,11.9108
12.132,12.0958
13.9384,13.656
13.3074,13.0913
14.3017,13.4643
13.8898,12.6499
12.4156,11.8358
12.1604,11.6781
10.124,10.8018
9.7753,11.488
10.583,11.4556
10.1407,8.2983
10.511,5.8598
10.0065,5.6401
7.9396,6.233
8.4666,7.6071
7.6498,7.7312
4.927,7.0743
1.8919,6.4801
-0.2368,4.7611
-0.6467,3.0423
2.631,4.0735
6.5025,5.4174
8.6243,7.0738
10.4649,8.6052
11.0557,8.1991
9.459,5.5116
7.0498,4.8554
4.2032,3.3556
3.5755,2.0122
3.5417,2.4815
2.5707,0.451
2.8186,-0.5794
3.0668,0.703
2.9089,1.2355
4.0949,3.112
4.7186,3.8636
4.7176,5.1467
3.4042,6.1486
3.7784,7.3382
7.059,8.5593
5.371,6.7179
5.6206,7.2205
8.0577,10.4731
8.9011,10.1945
8.9633,8.8221
5.182,6.3872
0.5883,3.515
-0.9428,2.5488
0.1511,2.989
0.8701,3.4607
0.9018,1.7764
1.0587,0.7796
0.3407,-0.2484
-2.2519,-2.6512
-2.6569,-3.7102
-2.6555,-3.6753
-5.8101,-5.0464
-6.6209,-6.0112
-5.8693,-4.9134
-5.5238,-4.0031
-7.0219,-4.2178
-6.2701,-2.9948
-2.1746,-1.4281
-2.6726,-1.5173
-4.3888,-2.6064
-3.5112,-2.258
-2.5713,-1.1597
-3.475,-0.5613
-2.6286,0.3182
1.5928,3.479
4.4391,6.4524
2.1293,2.7696
-1.7743,-1.7255
-2.6465,-1.0329
0.4816,1.0659
4.4852,3.5087
5.2701,3.5451
2.7113,1.8628
2.2464,2.1492
2.3126,1.6546
2.8163,1.0353
4.0701,2.166
6.9803,4.3278
8.3595,7.3959
9.5197,8.2453
5.7425,3.3448
1.4968,0.1319
0.6574,0.0754
-0.8383,-0.731
-2.5216,-1.6936
-1.2984,-1.1874
0.4248,-1.4624
0.0542,-2.7687
1.0897,-2.1061
0.9694,-2.0059
-0.9005,-3.6246
-0.7388,-3.087
-4.452,-4.8302
-10.2902,-7.8233
-11.3473,-8.2541
-9.1855,-7.4035
-8.9926,-7.1778
-8.6747,-5.8896
-4.8254,-3.9451
-2.1944,-3.1567
-0.4382,-0.6183
1.1304,0.1703
-0.2385,-2.1974
-2.0132,-3.5651
-2.163,-3.4326
-1.7814,-3.6126
-0.8999,-3.7613
1.2317,-2.6599
4.8322,-1.0586
6.0265,0.0115
4.1582,-0.387
3.8214,0.0583
4.9534,0.3164
3.5228,-0.0506
1.03,0.426
0.9744,0.934
0.6065,0.567
3.3328,2.4501
5.8091,3.3958
8.7227,5.6854
10.3863,7.8813
13.8941,10.1398
16.8085,12.8358
16.6916,14.313
16.6684,16.0715
17.7703,16.2052
16.2783,13.6201
13.5366,11.6599
13.5135,10.3561
13.8029,8.365
14.9675,9.6865
17.632,12.1642
17.2967,12.3917
13.3994,10.0254
11.0645,8.2218
10.2921,6.6057
11.9259,6.896
12.8097,8.78
13.1,8.2891
12.484,5.7356
10.3057,4.026
7.5651,2.7538
7.1994,3.7004
6.8647,4.897
6.686,7.3748
8.6018,9.7587
9.8615,9.9863
9.1834,9.2451
6.255,7.2226
6.2947,5.8567
10.0226,6.5845
11.9388,7.656
10.9486,6.4153
7.4269,2.9247
3.5929,0.8714
1.7277,-0.5256
1.2687,-1.11
0.6847,-1.632
2.1005,-0.4039
4.4229,1.1367
4.6829,1.4584
3.5369,0.8113
4.3281,1.5081
7.0881,3.7675
6.3797,5.6518
4.8901,5.5987
4.1817,3.8895
4.7235,4.1176
3.0463,3.0645
3.9628,3.9802
7.2857,5.7084
7.4837,7.249
5.3377,6.4458
4.7854,6.5487
6.233,7.6516
6.5555,9.3171
4.4717,8.0762
4.6381,7.679
4.3668,6.8443
5.8451,6.7282
9.1676,9.3308
11.8657,11.3084
12.6572,12.0673
12.417,12.5762
13.0207,12.2101
15.0941,14.0626
14.9485,14.6961
14.4904,14.1423
13.4696,12.5886
12.6988,9.9411
13.3029,9.575
13.407,9.2402
12.6986,9.1553
12.2713,9.9453
10.2503,8.8602
6.7605,7.0251
5.7082,6.1589
7.1244,6.199
7.9782,7.6139
8.551,7.4349
9.9051,7.0058
10.5713,8.5766
7.05,5.0223
5.9663,2.7492
6.7573,3.6009
4.2983,1.64
2.9958,0.9915
5.2559,2.5931
5.8909,2.9134
4.0883,1.5773
5.1294,1.2098
5.4516,0.7482
4.6488,0.3806
5.5331,1.4194
6.261,1.6456
4.239,1.2466
3.1859,2.5663
2.8515,3.2921
2.8607,4.1427
3.4323,4.2434
4.9102,3.7503
5.2004,2.0697
4.3345,1.1076
2.9372,0.6767
0.9459,-0.4106
1.0797,-0.7795
1.0259,1.4454
0.5031,1.1704
1.2615,-0.3235
1.9887,-1.3488
2.6846,-2.5616
2.6929,-3.3996
1.0137,-4.2067
-1.0094,-5.6389
-1.5325,-5.4462
-3.9617,-7.1596
-5.8286,-7.2793
-6.321,-7.6802
-8.0323,-9.0501
-11.462,-11.6388
-12.0791,-11.6027
-10.5403,-10.1604
-10.0951,-10.9994
-11.4937,-11.7449
-12.7364,-12.2716
-11.0102,-11.0171
-11.4711,-9.9502
-12.0259,-9.9459
-14.0498,-12.6293
-13.4179,-14.1565
-9.7237,-13.9025
-5.9042,-11.555
-5.5224,-9.614
-6.6095,-10.5481
-5.6968,-11.4824
-7.3154,-11.9794
-10.2153,-10.9764
-11.6777,-11.7861
-13.6089,-14.1582
-12.7591,-13.8119
-11.1593,-13.6534
-8.8095,-13.5261
-7.2099,-14.555
-8.7981,-14.8024
-10.1047,-13.2063
-7.6925,-10.5169
-6.8744,-8.3588
-9.0252,-8.6071
-8.2075,-7.5743
-6.1089,-7.729
-8.1354,-9.9464
-11.037,-11.664
-11.0634,-11.0381
-9.3083,-8.0372
-8.1784,-7.255
-6.7675,-6.5668
-5.7317,-4.5977
-7.4773,-3.816
-7.6292,-3.6593
-5.4688,-4.3467
-4.7459,-4.9718
-4.6795,-6.5342
-6.0509,-8.7218
-6.3598,-8.2848
-7.1686,-8.379
-10.0401,-10.817
-11.0055,-11.3804
-10.0644,-8.6627
-9.9674,-8.1951
-8.3082,-7.9774
-6.9616,-7.0724
-5.7712,-5.7299
-3.0186,-4.5438
-1.0161,-3.4517
-2.9198,-4.0159
-3.1049,-3.2365
-3.2276,-1.7696
-2.0065,-0.959
-0.723,0.1012
0.904,2.6301
2.0307,4.3462
-0.6866,3.6558
-2.2478,0.3716
-1.2465,-0.3192
-3.4953,-1.6039
-3.7756,-2.3886
-1.6813,-1.1423
-3.1183,-1.6462
-5.4928,-4.1502
-5.2737,-4.2795
-3.1173,-1.7215
-0.6174,-0.6639
-0.3051,-1.2937
0.0383,-1.2048
-0.0561,-2.1787
0.3182,-2.8404
1.9111,-1.5961
0.9412,-2.2895
-1.8413,-2.8582
-4.3742,-3.9896
-7.376,-6.09
-10.2528,-8.5343
-9.8798,-9.7912
-9.7883,-11.0171
-11.322,-12.2744
-11.1684,-10.907
-11.0462,-10.0085
-9.5491,-7.7353
-8.6773,-4.3372
-8.0244,-3.1893
-6.8092,-3.9479
-5.6255,-3.4567
-4.4107,-1.3719
-3.3521,-0.5683
-3.8875,-3.0149
-4.3918,-3.3367
-2.8964,-1.9399
-3.026,-2.2308
-7.1554,-4.8968
-10.4727,-7.5941
-12.665,-9.1354
-14.0451,-10.1768
-13.019,-8.7185
-10.9618,-7.4791
-10.0299,-6.9274
-8.0982,-5.5321
-5.229,-2.4181
-3.7037,-0.6167
-5.366,-1.8155
-8.591,-3.5457
-9.1912,-2.4011
-9.9165,-3.3192
-9.0795,-5.7374
-8.3364,-6.5933
-6.8123,-6.137
-5.4135,-6.2121
-4.2961,-6.35
-2.7101,-6.3944
-4.1867,-8.1576
-7.6635,-9.2023
-8.9844,-8.7161
-9.4305,-8.8238
-9.533,-8.6818
-9.5107,-9.165
-8.0823,-9.1482
-9.2166,-10.0067
-9.0697,-10.8028
-7.3917,-9.3805
-9.4641,-10.0835
-10.6929,-11.3804
-10.3283,-10.2088
-10.3387,-9.5061
-10.0368,-10.4598
-9.2351,-10.6324
-8.8085,-11.2114
-11.007,-14.978
-11.6119,-17.6199
-11.3109,-17.2934
-10.3538,-15.9669
-10.4907,-14.5156
-11.2839,-13.3146
-13.2025,-15.1763
-14.3088,-16.382
-15.4777,-17.0253
-16.9905,-19.95
-17.2535,-21.5312
-16.2665,-20.7375
-16.2797,-20.0691
-15.3557,-18.1822
-14.0256,-16.8892
-15.2272,-17.2527
-15.4915,-14.8352
-18.4435,-15.2616
-21.1456,-17.6257
-20.0354,-18.74
-17.5191,-18.5731
-19.3467,-20.1565
-19.6745,-20.9276
-19.1589,-21.7927
-18.8309,-19.9704
-17.1594,-17.7734
-17.6756,-18.7952
-19.7858,-20.6297
-19.5525,-19.2769
-15.9131,-16.987
-12.7739,-15.041
-12.5724,-13.7515
-13.6836,-13.4623
-14.4824,-13.5794
-15.969,-14.8218
-16.2683,-14.408
-14.3802,-14.4006
-13.336,-13.1122
-12.1671,-11.3554
-11.4047,-11.8801
-12.4551,-13.5926
-12.0994,-14.8052
-14.9937,-16.4867
-14.9507,-16.3246
-14.7201,-16.5063
-15.7398,-16.3132
-16.3535,-16.3391
-15.5299,-16.084
-14.5815,-16.079
-15.8833,-17.6055
-15.623,-18.0071
-16.2065,-17.3464
-17.1027,-17.8422
-18.3742,-19.7444
-20.771,-20.5532
-21.8243,-19.5809
-23.534,-19.984
-21.5879,-17.7311
-17.3606,-14.697
-14.8209,-13.882
-12.4378,-11.8485
-7.9612,-7.4402
-8.9536,-7.7197
-12.1648,-12.0932
-12.0637,-11.748
-12.0254,-8.7781
-14.3623,-9.9334
-15.1995,-11.4639
-15.5681,-11.9633
-16.2806,-13.5878
-15.9621,-14.6814
-14.5499,-14.9001
-14.5442,-15.0565
-11.945,-11.9006
-10.5022,-9.37
-10.6533,-6.6208
-10.3669,-5.4965
-9.5182,-4.9349
-8.0761,-3.5608
-7.3216,-2.5308
-8.8174,-4.7197
-9.2508,-5.8776
-7.1844,-4.4731
-4.7119,-2.7875
-2.896,-1.5084
-3.924,-1.7919
-3.171,-0.4818
-4.8557,-0.9219
-4.8531,-1.3934
-2.8195,-1.1153
-0.6611,-1.0249
0.3721,-1.5284
0.4365,-1.4696
0.9068,-0.4735
3.4393,1.7723
4.3468,2.5806
2.4104,2.9512
1.2238,3.603
1.0993,2.5671
-1.2128,0.0309
-1.8062,-1.7553
-0.4312,-1.1043
-0.7126,-2.9535
-2.838,-6.8028
-2.1822,-5.8397
0.3171,-3.283
-1.5276,-4.0078
-6.9037,-6.3892
-9.3738,-7.7081
-10.1878,-9.2458
-10.0644,-8.6588
-7.785,-7.7283
-6.0371,-9.0169
-6.6331,-9.8056
-8.0731,-10.2195
-7.982,-9.7899
-8.391,-9.4229
-8.4251,-7.8686
-9.303,-5.9706
-10.4624,-6.1664
-10.622,-7.2062
-9.8444,-6.0272
-8.4107,-4.7234
-7.227,-3.0759
-4.1997,0.0089
-1.6101,1.5311
0.6669,3.8656
3.1624,7.2624
4.0951,9.3152
5.965,9.4302
7.9286,7.8576
8.3295,7.6599
9.0741,7.9932
9.0061,7.6703
10.6881,9.9722
11.2138,10.2116
8.833,7.3259
6.0146,6.7527
5.2583,8.1167
7.3456,9.918
7.8389,9.8128
6.6446,7.9264
5.5127,5.6961
5.0995,3.4345
5.2485,3.6727
6.6787,7.7232
8.7023,10.1173
9.3509,9.8863
7.2492,8.8427
6.8973,7.674
7.0765,6.7238
4.5679,3.9922
4.6529,3.7601
5.1751,2.9028
7.1348,2.4516
8.7192,3.4378
9.2723,3.7364
8.294,4.5351
6.8154,5.9274
3.5868,5.1009
2.483,4.5554
0.879,2.947
0.6184,0.8074
1.3264,-0.8012
1.1594,-1.6911
0.9924,-2.581
0.8253,-2.9085
0.4079,-2.2987
-0.322,-1.8452
-2.1458,-3.6106
-3.1885,-5.0637
-2.7001,-5.3605
-1.0555,-4.5637
0.6827,-3.3608
0.0771,-4.2517
-2.7472,-6.5489
-2.1966,-3.9085
-1.9588,-1.3307
-0.9398,1.5907
-0.9523,3.1057
-0.8711,2.8082
-0.1648,2.8544
2.5101,4.6817
6.5285,7.259
6.2657,7.4925
3.909,6.1946
3.6772,5.584
3.2265,4.3796
1.963,3.4876
1.7306,3.783
3.9668,5.6095
5.7341,7.3734
5.4388,6.5434
6.862,6.1508
9.9413,7.3517
11.1144,7.8963
9.0999,5.9407
7.7414,3.7663
7.664,4.2166
6.9614,5.0729
5.5085,4.898
4.7116,4.3791
3.4148,2.3915
1.6803,-1.065
0.1645,-3.7715
2.0861,-3.1344
2.1639,-3.3098
1.7728,-3.4853
0.5067,-3.5045
-2.822,-5.1174
-5.3069,-6.4178
-7.6983,-7.7493
-9.1524,-9.1123
-9.6691,-10.1004
-8.2171,-9.7761
-7.4526,-9.6394
-7.3444,-9.0027
-5.8926,-6.3348
-4.8784,-4.7295
-4.3642,-3.7492
-5.1625,-4.144
-4.3362,-4.3826
-4.0724,-3.715
-2.6524,-2.3913
1.7363,0.2136
4.7811,2.5684
5.9823,3.7045
5.0272,3.5594
1.5097,3.383
-1.6329,2.5816
-6.1193,0.2801
-8.5121,0.4475
-9.8112,-1.354
-9.7667,-1.7492
-6.2535,1.6368
-3.084,2.4291
-1.5083,3.7839
-1.9639,4.1074
-2.8574,3.837
-2.8134,4.379
-2.4882,4.8899
-2.0692,5.0884
-2.8378,4.0056
-3.3564,3.1102
-2.1252,1.9647
-0.5816,1.8191
0.0245,2.1735
0.1931,3.6216
-1.2008,1.5072
-3.6261,-1.7637
-5.1138,-2.3159
-4.6642,-1.1182
-4.7147,-0.5767
-6.0154,-1.0978
-6.6911,-1.2751
-3.5857,-1.015
0.6758,-0.2238
-0.7814,-1.5577
-3.4261,-3.3914
-4.9146,-3.4751
-5.8718,-2.1838
-8.0166,-4.3924
-7.724,-5.5698
-7.3376,-4.4971
-7.17,-4.3619
-5.8463,-5.3518
-6.3976,-7.1542
-8.6675,-9.1128
-9.1249,-8.7275
-7.9886,-6.4986
-8.946,-5.8946
-8.9346,-4.6969
-6.9234,-3.2491
-4.3183,-1.1451
-4.1821,0.6151
-3.9834,0.3129
-2.347,0.2609
-0.0229,0.8027
-2.1679,1.2196
-2.2191,2.1054
-1.8953,3.0223
-2.7589,3.783
-3.2788,3.825
-3.9863,2.3983
-4.8501,1.5654
-3.0263,1.295
0.2663,1.2747
2.6839,1.0983
4.6014,3.6093
6.1126,6.1516
4.5301,5.7565
3.385,5.2676
1.7398,2.4661
-1.4055,0.0083
-1.4259,-0.1057
-1.0712,-1.9385
-1.9042,-5.615
-3.6122,-7.4479
-3.9765,-6.1246
-4.0909,-5.9575
-4.7678,-5.6654
-5.0696,-4.467
-4.3713,-3.456
-2.3294,-2.0076
0.6187,-0.0591
1.6607,0.7958
1.8901,0.3383
2.4945,-0.3694
2.6614,-0.4207
1.1094,1.0591
3.4949,3.6328
7.0368,7.5502
10.0163,11.6553
13.9958,15.8855
18.0065,19.7095
21.0797,22.846
24.1528,22.295
25.8196,22.1192
25.4554,22.506
26.2163,23.9865
25.0709,24.2485
22.5819,24.1981
21.5305,25.2414
22.354,25.816
23.5525,26.3282
23.6573,27.7469
